Fold  0
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\0
--Labels set encontrado en ../labels\base\0

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\0
Los modelos se guardarán en: ../models\alexnet\base\0
Fold  1
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\1
--Labels set encontrado en ../labels\base\1

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\1
Los modelos se guardarán en: ../models\alexnet\base\1
Fold  2
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\2
--Labels set encontrado en ../labels\base\2

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\2
Los modelos se guardarán en: ../models\alexnet\base\2
Fold  3
Nombre del experimento: 26L_weighted_1
--Pattern set encontrado en ../patterns\base\3
--Labels set encontrado en ../labels\base\3

Los resultados se guardarán en: ../outputs\alexnet\base\26L_weighted_1\3
Los modelos se guardarán en: ../models\alexnet\base\3
Usando device: NVIDIA GeForce GTX 1060
Usando top_labels previamente generados para 26 labels
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.2482, Accuracy: 0.3575, F1 score: 0.2538, HS: 0.1473
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 7.9210, Accuracy: 0.8463, F1 score: 0.3719, HS: 0.2437

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6718, Accuracy: 0.8735, F1 score: 0.4657, HS: 0.3303
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 8.4340, Accuracy: 0.8546, F1 score: 0.3808, HS: 0.2511

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 0.6683, Accuracy: 0.8808, F1 score: 0.4803, HS: 0.3437
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 8.2208, Accuracy: 0.8397, F1 score: 0.3614, HS: 0.2370

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5963, Accuracy: 0.8622, F1 score: 0.4448, HS: 0.3093
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 8.9405, Accuracy: 0.8480, F1 score: 0.3680, HS: 0.2487

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5896, Accuracy: 0.8810, F1 score: 0.4810, HS: 0.3430
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.9871, Accuracy: 0.8655, F1 score: 0.3935, HS: 0.2694

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5805, Accuracy: 0.8885, F1 score: 0.4981, HS: 0.3602
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 9.5408, Accuracy: 0.8619, F1 score: 0.3923, HS: 0.2604

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5327, Accuracy: 0.8862, F1 score: 0.4927, HS: 0.3543
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 10.2575, Accuracy: 0.8691, F1 score: 0.4017, HS: 0.2659

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.5299, Accuracy: 0.8985, F1 score: 0.5214, HS: 0.3816
Valid Trial [48/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 11.4976, Accuracy: 0.8763, F1 score: 0.4093, HS: 0.2741

Train Trial [49/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.4830, Accuracy: 0.9023, F1 score: 0.5303, HS: 0.3908
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.7586, Accuracy: 0.8705, F1 score: 0.4060, HS: 0.2685

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4755, Accuracy: 0.8962, F1 score: 0.5154, HS: 0.3722
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 10.7942, Accuracy: 0.8735, F1 score: 0.4108, HS: 0.2744

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4562, Accuracy: 0.9061, F1 score: 0.5405, HS: 0.3986
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.3466, Accuracy: 0.8910, F1 score: 0.4411, HS: 0.3052

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4650, Accuracy: 0.9208, F1 score: 0.5821, HS: 0.4412
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.3748, Accuracy: 0.8895, F1 score: 0.4384, HS: 0.3073

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4378, Accuracy: 0.9145, F1 score: 0.5640, HS: 0.4291
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 11.6506, Accuracy: 0.8784, F1 score: 0.4159, HS: 0.2869

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4418, Accuracy: 0.9081, F1 score: 0.5460, HS: 0.4130
Valid Trial [54/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 12.9338, Accuracy: 0.8840, F1 score: 0.4212, HS: 0.2940

Train Trial [55/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.4382, Accuracy: 0.9119, F1 score: 0.5565, HS: 0.4169
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 11.7432, Accuracy: 0.8810, F1 score: 0.4204, HS: 0.2886

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4618, Accuracy: 0.9086, F1 score: 0.5470, HS: 0.4050
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 12.2317, Accuracy: 0.8851, F1 score: 0.4307, HS: 0.2943

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4461, Accuracy: 0.9156, F1 score: 0.5671, HS: 0.4281
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 12.5962, Accuracy: 0.8860, F1 score: 0.4327, HS: 0.2948

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4388, Accuracy: 0.9119, F1 score: 0.5559, HS: 0.4125
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 12.2948, Accuracy: 0.8806, F1 score: 0.4230, HS: 0.2854

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4552, Accuracy: 0.9141, F1 score: 0.5621, HS: 0.4231
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 13.8425, Accuracy: 0.8932, F1 score: 0.4443, HS: 0.3038

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4536, Accuracy: 0.9238, F1 score: 0.5922, HS: 0.4567
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 12.8329, Accuracy: 0.8851, F1 score: 0.4307, HS: 0.2955

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4641, Accuracy: 0.9097, F1 score: 0.5493, HS: 0.4159
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 12.8220, Accuracy: 0.8730, F1 score: 0.4038, HS: 0.2699

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.4173, Accuracy: 0.9125, F1 score: 0.5578, HS: 0.4179
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 14.2448, Accuracy: 0.8909, F1 score: 0.4288, HS: 0.2953

Out of patience!
Best epoch: 52
Guardando mejor modelo en ../models\alexnet\base\0\85L_weighted_1.pth
CURRENT BATCH SIZE:  124
CURRENT BATCH SIZE:  124
Test Trial [1/1], LR: 0.0001, W: 0.001, Avg Loss: 115.0299, Accuracy: 0.8881, F1 score: 0.4243, HS: 0.2898
Predicciones guardadas en ../outputs\alexnet\base\85L_weighted_1\0\predictions.csv
HS fold 1: 0.2913
Creando top_labels para 82 labels
Aplicando threshold 6 para trabajar con 79 labels
Top labels creado con éxito
Train Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 5.8474, Accuracy: 0.4094, F1 score: 0.1327, HS: 0.0729
Valid Trial [0/200], LR: 0.001, W: 0.01, Avg Loss: 4.8795, Accuracy: 0.2980, F1 score: 0.1299, HS: 0.0686

Train Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 3.6057, Accuracy: 0.2188, F1 score: 0.1219, HS: 0.0650
Valid Trial [1/200], LR: 0.001, W: 0.01, Avg Loss: 4.1463, Accuracy: 0.1646, F1 score: 0.1173, HS: 0.0615

Train Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 3.4114, Accuracy: 0.1929, F1 score: 0.1205, HS: 0.0641
Valid Trial [2/200], LR: 0.001, W: 0.01, Avg Loss: 4.1017, Accuracy: 0.2066, F1 score: 0.1224, HS: 0.0692

Train Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 3.1907, Accuracy: 0.1941, F1 score: 0.1215, HS: 0.0647
Valid Trial [3/200], LR: 0.001, W: 0.01, Avg Loss: 4.3592, Accuracy: 0.2817, F1 score: 0.1305, HS: 0.0691

Train Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.2953, Accuracy: 0.1843, F1 score: 0.1200, HS: 0.0647
Valid Trial [4/200], LR: 0.001, W: 0.01, Avg Loss: 3.7029, Accuracy: 0.1662, F1 score: 0.1175, HS: 0.0619

Train Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.0626, Accuracy: 0.1754, F1 score: 0.1194, HS: 0.0637
Valid Trial [5/200], LR: 0.001, W: 0.01, Avg Loss: 3.7963, Accuracy: 0.2084, F1 score: 0.1223, HS: 0.0648

Train Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 3.1575, Accuracy: 0.2285, F1 score: 0.1252, HS: 0.0680
Valid Trial [6/200], LR: 0.001, W: 0.01, Avg Loss: 3.7228, Accuracy: 0.2509, F1 score: 0.1287, HS: 0.0702

Train Trial [7/200], LR: 0.001, W: 0.01, Avg Loss: 2.9791, Accuracy: 0.2649, F1 score: 0.1317, HS: 0.0727
Valid Trial [7/200], LR: 0.00075, W: 0.01, Avg Loss: 3.5798, Accuracy: 0.2402, F1 score: 0.1284, HS: 0.0701

Train Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 2.8961, Accuracy: 0.2780, F1 score: 0.1339, HS: 0.0751
Valid Trial [8/200], LR: 0.00075, W: 0.01, Avg Loss: 3.5550, Accuracy: 0.3327, F1 score: 0.1390, HS: 0.0765

Train Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 2.7436, Accuracy: 0.3053, F1 score: 0.1383, HS: 0.0769
Valid Trial [9/200], LR: 0.00075, W: 0.01, Avg Loss: 3.7446, Accuracy: 0.3690, F1 score: 0.1462, HS: 0.0821

Train Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 2.6034, Accuracy: 0.3426, F1 score: 0.1453, HS: 0.0825
Valid Trial [10/200], LR: 0.00075, W: 0.01, Avg Loss: 3.3822, Accuracy: 0.3673, F1 score: 0.1459, HS: 0.0848

Train Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 2.5280, Accuracy: 0.4009, F1 score: 0.1558, HS: 0.0893
Valid Trial [11/200], LR: 0.00075, W: 0.01, Avg Loss: 3.6846, Accuracy: 0.3918, F1 score: 0.1486, HS: 0.0827

Train Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 2.4634, Accuracy: 0.4013, F1 score: 0.1559, HS: 0.0918
Valid Trial [12/200], LR: 0.00075, W: 0.01, Avg Loss: 3.6720, Accuracy: 0.4206, F1 score: 0.1576, HS: 0.0890

Train Trial [13/200], LR: 0.00075, W: 0.01, Avg Loss: 2.3968, Accuracy: 0.4224, F1 score: 0.1619, HS: 0.0928
Valid Trial [13/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.6200, Accuracy: 0.4305, F1 score: 0.1579, HS: 0.0934

Train Trial [14/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.3717, Accuracy: 0.4427, F1 score: 0.1667, HS: 0.0991
Valid Trial [14/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.3706, Accuracy: 0.4432, F1 score: 0.1589, HS: 0.0879

Train Trial [15/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.2939, Accuracy: 0.4440, F1 score: 0.1672, HS: 0.0964
Valid Trial [15/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 4.2836, Accuracy: 0.5654, F1 score: 0.1895, HS: 0.1119

Train Trial [16/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.2721, Accuracy: 0.4958, F1 score: 0.1798, HS: 0.1074
Valid Trial [16/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.3172, Accuracy: 0.4604, F1 score: 0.1690, HS: 0.0942

Train Trial [17/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.0575, Accuracy: 0.4852, F1 score: 0.1782, HS: 0.1022
Valid Trial [17/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.8284, Accuracy: 0.5448, F1 score: 0.1844, HS: 0.1044

Train Trial [18/200], LR: 0.0005625, W: 0.01, Avg Loss: 2.0702, Accuracy: 0.5514, F1 score: 0.1989, HS: 0.1168
Valid Trial [18/200], LR: 0.0005625000000000001, W: 0.01, Avg Loss: 3.7326, Accuracy: 0.5432, F1 score: 0.1857, HS: 0.1093

Train Trial [19/200], LR: 0.0005625, W: 0.01, Avg Loss: 1.9484, Accuracy: 0.5525, F1 score: 0.2005, HS: 0.1191
Valid Trial [19/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.3833, Accuracy: 0.5409, F1 score: 0.1887, HS: 0.1126

Train Trial [20/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.7871, Accuracy: 0.5756, F1 score: 0.2096, HS: 0.1273
Valid Trial [20/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.7331, Accuracy: 0.5998, F1 score: 0.2055, HS: 0.1198

Train Trial [21/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.8267, Accuracy: 0.6032, F1 score: 0.2202, HS: 0.1319
Valid Trial [21/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.8675, Accuracy: 0.5969, F1 score: 0.2013, HS: 0.1174

Train Trial [22/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.7955, Accuracy: 0.6239, F1 score: 0.2278, HS: 0.1385
Valid Trial [22/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 4.1732, Accuracy: 0.6013, F1 score: 0.2036, HS: 0.1245

Train Trial [23/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.7392, Accuracy: 0.5956, F1 score: 0.2179, HS: 0.1335
Valid Trial [23/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 3.8610, Accuracy: 0.5957, F1 score: 0.2044, HS: 0.1236

Train Trial [24/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.5832, Accuracy: 0.6333, F1 score: 0.2353, HS: 0.1484
Valid Trial [24/200], LR: 0.00042187500000000005, W: 0.01, Avg Loss: 5.1437, Accuracy: 0.6194, F1 score: 0.2086, HS: 0.1247

Train Trial [25/200], LR: 0.0004219, W: 0.01, Avg Loss: 1.5442, Accuracy: 0.6370, F1 score: 0.2358, HS: 0.1483
Valid Trial [25/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.1563, Accuracy: 0.6709, F1 score: 0.2336, HS: 0.1445

Train Trial [26/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.4357, Accuracy: 0.6642, F1 score: 0.2512, HS: 0.1579
Valid Trial [26/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.2801, Accuracy: 0.6435, F1 score: 0.2256, HS: 0.1380

Train Trial [27/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.4039, Accuracy: 0.6823, F1 score: 0.2612, HS: 0.1677
Valid Trial [27/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 5.0006, Accuracy: 0.6782, F1 score: 0.2388, HS: 0.1483

Train Trial [28/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.3439, Accuracy: 0.6819, F1 score: 0.2627, HS: 0.1633
Valid Trial [28/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 6.3659, Accuracy: 0.6925, F1 score: 0.2453, HS: 0.1530

Train Trial [29/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.4681, Accuracy: 0.7116, F1 score: 0.2808, HS: 0.1804
Valid Trial [29/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.2759, Accuracy: 0.6956, F1 score: 0.2472, HS: 0.1554

Train Trial [30/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.3521, Accuracy: 0.6942, F1 score: 0.2694, HS: 0.1706
Valid Trial [30/200], LR: 0.00031640625000000006, W: 0.01, Avg Loss: 4.5260, Accuracy: 0.6613, F1 score: 0.2307, HS: 0.1419

Train Trial [31/200], LR: 0.0003164, W: 0.01, Avg Loss: 1.4494, Accuracy: 0.7042, F1 score: 0.2762, HS: 0.1719
Valid Trial [31/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 4.6974, Accuracy: 0.6829, F1 score: 0.2432, HS: 0.1459

Train Trial [32/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.2070, Accuracy: 0.7047, F1 score: 0.2778, HS: 0.1749
Valid Trial [32/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.4030, Accuracy: 0.7181, F1 score: 0.2612, HS: 0.1674

Train Trial [33/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.2256, Accuracy: 0.7400, F1 score: 0.3041, HS: 0.1972
Valid Trial [33/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.2132, Accuracy: 0.7192, F1 score: 0.2607, HS: 0.1644

Train Trial [34/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.1682, Accuracy: 0.7436, F1 score: 0.3071, HS: 0.1993
Valid Trial [34/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 5.3704, Accuracy: 0.7339, F1 score: 0.2705, HS: 0.1684

Train Trial [35/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.1811, Accuracy: 0.7660, F1 score: 0.3266, HS: 0.2148
Valid Trial [35/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.1721, Accuracy: 0.7483, F1 score: 0.2749, HS: 0.1690

Train Trial [36/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.0844, Accuracy: 0.7717, F1 score: 0.3317, HS: 0.2165
Valid Trial [36/200], LR: 0.00023730468750000005, W: 0.01, Avg Loss: 6.3076, Accuracy: 0.7436, F1 score: 0.2812, HS: 0.1725

Train Trial [37/200], LR: 0.0002373, W: 0.01, Avg Loss: 1.0910, Accuracy: 0.7654, F1 score: 0.3266, HS: 0.2108
Valid Trial [37/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 5.9067, Accuracy: 0.7360, F1 score: 0.2759, HS: 0.1680

Train Trial [38/200], LR: 0.000178, W: 0.01, Avg Loss: 1.0728, Accuracy: 0.7651, F1 score: 0.3260, HS: 0.2089
Valid Trial [38/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.1925, Accuracy: 0.7564, F1 score: 0.2876, HS: 0.1789

Train Trial [39/200], LR: 0.000178, W: 0.01, Avg Loss: 1.1135, Accuracy: 0.7868, F1 score: 0.3476, HS: 0.2325
Valid Trial [39/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 6.9758, Accuracy: 0.7626, F1 score: 0.2867, HS: 0.1819

Train Trial [40/200], LR: 0.000178, W: 0.01, Avg Loss: 1.2669, Accuracy: 0.7740, F1 score: 0.3305, HS: 0.2185
Valid Trial [40/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 5.3009, Accuracy: 0.7223, F1 score: 0.2666, HS: 0.1677

Train Trial [41/200], LR: 0.000178, W: 0.01, Avg Loss: 1.1882, Accuracy: 0.7288, F1 score: 0.2964, HS: 0.1895
Valid Trial [41/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 4.8553, Accuracy: 0.6870, F1 score: 0.2444, HS: 0.1510

Train Trial [42/200], LR: 0.000178, W: 0.01, Avg Loss: 1.1281, Accuracy: 0.7380, F1 score: 0.3030, HS: 0.1941
Valid Trial [42/200], LR: 0.00017797851562500002, W: 0.01, Avg Loss: 5.8801, Accuracy: 0.7400, F1 score: 0.2745, HS: 0.1728

Train Trial [43/200], LR: 0.000178, W: 0.01, Avg Loss: 1.0881, Accuracy: 0.7755, F1 score: 0.3363, HS: 0.2212
Valid Trial [43/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 5.6584, Accuracy: 0.7515, F1 score: 0.2842, HS: 0.1794

Train Trial [44/200], LR: 0.0001335, W: 0.01, Avg Loss: 1.0001, Accuracy: 0.7842, F1 score: 0.3452, HS: 0.2301
Valid Trial [44/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.4491, Accuracy: 0.7634, F1 score: 0.2915, HS: 0.1861

Train Trial [45/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.9753, Accuracy: 0.7945, F1 score: 0.3562, HS: 0.2404
Valid Trial [45/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 6.9876, Accuracy: 0.7731, F1 score: 0.2975, HS: 0.1908

Train Trial [46/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.9853, Accuracy: 0.8062, F1 score: 0.3698, HS: 0.2478
Valid Trial [46/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.2532, Accuracy: 0.7785, F1 score: 0.3032, HS: 0.1908

Train Trial [47/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.9227, Accuracy: 0.8023, F1 score: 0.3657, HS: 0.2460
Valid Trial [47/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.1975, Accuracy: 0.7819, F1 score: 0.3065, HS: 0.1951

Train Trial [48/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.8775, Accuracy: 0.8112, F1 score: 0.3758, HS: 0.2551
Valid Trial [48/200], LR: 0.00013348388671875002, W: 0.01, Avg Loss: 7.6358, Accuracy: 0.7931, F1 score: 0.3156, HS: 0.2024

Train Trial [49/200], LR: 0.0001335, W: 0.01, Avg Loss: 0.8502, Accuracy: 0.8223, F1 score: 0.3909, HS: 0.2656
Valid Trial [49/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.8101, Accuracy: 0.7957, F1 score: 0.3198, HS: 0.2047

Train Trial [50/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7832, Accuracy: 0.8249, F1 score: 0.3956, HS: 0.2713
Valid Trial [50/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.8457, Accuracy: 0.7958, F1 score: 0.3193, HS: 0.2004

Train Trial [51/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7987, Accuracy: 0.8292, F1 score: 0.4006, HS: 0.2737
Valid Trial [51/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 7.6695, Accuracy: 0.7981, F1 score: 0.3217, HS: 0.2069

Train Trial [52/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7879, Accuracy: 0.8379, F1 score: 0.4134, HS: 0.2842
Valid Trial [52/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.3100, Accuracy: 0.8106, F1 score: 0.3305, HS: 0.2105

Train Trial [53/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7890, Accuracy: 0.8431, F1 score: 0.4208, HS: 0.2880
Valid Trial [53/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 8.6378, Accuracy: 0.8135, F1 score: 0.3324, HS: 0.2131

Train Trial [54/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7669, Accuracy: 0.8456, F1 score: 0.4244, HS: 0.2917
Valid Trial [54/200], LR: 0.00010011291503906251, W: 0.01, Avg Loss: 9.0660, Accuracy: 0.8178, F1 score: 0.3421, HS: 0.2249

Train Trial [55/200], LR: 0.0001001, W: 0.01, Avg Loss: 0.7305, Accuracy: 0.8439, F1 score: 0.4233, HS: 0.2935
Valid Trial [55/200], LR: 0.0001, W: 0.01, Avg Loss: 9.7812, Accuracy: 0.8200, F1 score: 0.3426, HS: 0.2249

Train Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 0.7280, Accuracy: 0.8529, F1 score: 0.4369, HS: 0.3082
Valid Trial [56/200], LR: 0.0001, W: 0.01, Avg Loss: 9.7384, Accuracy: 0.8173, F1 score: 0.3423, HS: 0.2181

Train Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 0.7183, Accuracy: 0.8481, F1 score: 0.4301, HS: 0.2948
Valid Trial [57/200], LR: 0.0001, W: 0.01, Avg Loss: 10.1753, Accuracy: 0.8280, F1 score: 0.3513, HS: 0.2230

Train Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 0.7440, Accuracy: 0.8619, F1 score: 0.4529, HS: 0.3140
Valid Trial [58/200], LR: 0.0001, W: 0.01, Avg Loss: 9.8373, Accuracy: 0.8272, F1 score: 0.3438, HS: 0.2198

Train Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6919, Accuracy: 0.8597, F1 score: 0.4480, HS: 0.3150
Valid Trial [59/200], LR: 0.0001, W: 0.01, Avg Loss: 9.6175, Accuracy: 0.8296, F1 score: 0.3550, HS: 0.2317

Train Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 0.7291, Accuracy: 0.8651, F1 score: 0.4588, HS: 0.3239
Valid Trial [60/200], LR: 0.0001, W: 0.01, Avg Loss: 10.3871, Accuracy: 0.8311, F1 score: 0.3514, HS: 0.2270

Train Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6915, Accuracy: 0.8665, F1 score: 0.4610, HS: 0.3239
Valid Trial [61/200], LR: 0.0001, W: 0.01, Avg Loss: 10.5168, Accuracy: 0.8257, F1 score: 0.3451, HS: 0.2215

Train Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6729, Accuracy: 0.8675, F1 score: 0.4633, HS: 0.3256
Valid Trial [62/200], LR: 0.0001, W: 0.01, Avg Loss: 11.1681, Accuracy: 0.8335, F1 score: 0.3506, HS: 0.2246

Train Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 0.7013, Accuracy: 0.8681, F1 score: 0.4648, HS: 0.3281
Valid Trial [63/200], LR: 0.0001, W: 0.01, Avg Loss: 9.4084, Accuracy: 0.8228, F1 score: 0.3469, HS: 0.2280

Train Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6205, Accuracy: 0.8594, F1 score: 0.4485, HS: 0.3136
Valid Trial [64/200], LR: 0.0001, W: 0.01, Avg Loss: 10.4242, Accuracy: 0.8351, F1 score: 0.3578, HS: 0.2311

Train Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6356, Accuracy: 0.8730, F1 score: 0.4747, HS: 0.3392
Valid Trial [65/200], LR: 0.0001, W: 0.01, Avg Loss: 10.7754, Accuracy: 0.8397, F1 score: 0.3650, HS: 0.2402

Train Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 0.6194, Accuracy: 0.8761, F1 score: 0.4801, HS: 0.3439
Valid Trial [66/200], LR: 0.0001, W: 0.01, Avg Loss: 10.7262, Accuracy: 0.8418, F1 score: 0.3697, HS: 0.2442

